fpr,tpr,threshold
0.058102001291155586,0.37254901960784315,0.7518952576122802
0.058102001291155586,0.3778966131907308,0.7479312504304076
0.05874757908327954,0.3778966131907308,0.7460328756750572
0.05874757908327954,0.38859180035650626,0.7437574089599466
0.06068431245965139,0.38859180035650626,0.7414648307374443
0.06068431245965139,0.39215686274509803,0.739756391628745
0.06197546804389929,0.39215686274509803,0.7391097329870007
0.06197546804389929,0.3939393939393939,0.738524670118383
0.06262104583602324,0.3939393939393939,0.737556866897896
0.06262104583602324,0.39572192513368987,0.7367645170568189
0.06391220142027114,0.39572192513368987,0.7365726325085036
0.06391220142027114,0.39928698752228164,0.7349957721762237
0.0645577792123951,0.39928698752228164,0.7338047703309019
0.0645577792123951,0.40106951871657753,0.7325745381079162
0.06520335700451904,0.40106951871657753,0.7312319326307686
0.06520335700451904,0.4028520499108734,0.7303028597821702
0.065848934796643,0.4028520499108734,0.7284443618469125
0.065848934796643,0.40463458110516937,0.728073634047163
0.06778566817301485,0.40463458110516937,0.7271021723219127
0.06778566817301485,0.40819964349376114,0.7263268754496492
0.06907682375726275,0.40819964349376114,0.7237550690394556
0.06907682375726275,0.41354723707664887,0.722019126684689
0.07036797934151065,0.41354723707664887,0.7210165042977954
0.07036797934151065,0.42245989304812837,0.7196952402671631
0.07101355713363461,0.42245989304812837,0.7185176552760347
0.07101355713363461,0.42424242424242425,0.7141544763163199
0.07165913492575855,0.42424242424242425,0.7137976042810755
0.07165913492575855,0.42602495543672014,0.7125368480704518
0.07230471271788251,0.42602495543672014,0.712124900155337
0.07230471271788251,0.42780748663101603,0.712070060449755
0.07295029051000645,0.42780748663101603,0.711832986959127
0.07295029051000645,0.43315508021390375,0.7096290769165531
0.07359586830213041,0.43315508021390375,0.70919691949253
0.07359586830213041,0.4385026737967914,0.7072313411876204
0.07424144609425436,0.4385026737967914,0.7066048754463743
0.07424144609425436,0.44028520499108736,0.7062804382483382
0.07488702388637831,0.44028520499108736,0.7060012885981625
0.07488702388637831,0.45098039215686275,0.7004907950891045
0.07553260167850226,0.45098039215686275,0.7003527584529121
0.07553260167850226,0.45276292335115864,0.7000398950522032
0.08005164622336991,0.45276292335115864,0.6965095084183978
0.08005164622336991,0.45454545454545453,0.695340997313815
0.08198837959974177,0.45454545454545453,0.6946578735811156
0.08198837959974177,0.45989304812834225,0.6939855997489577
0.08263395739186571,0.45989304812834225,0.6932186723377254
0.08263395739186571,0.46167557932263814,0.6928633424873961
0.08392511297611362,0.46167557932263814,0.6921747693248835
0.08392511297611362,0.46345811051693403,0.6920099505919951
0.08457069076823757,0.46345811051693403,0.6892252025816068
0.08457069076823757,0.47058823529411764,0.6865314531548806
0.08521626856036152,0.47058823529411764,0.6863599669366032
0.08521626856036152,0.47237076648841353,0.685980997895271
0.08586184635248548,0.47237076648841353,0.6852391944363532
0.08586184635248548,0.47771836007130125,0.6837782596358432
0.08650742414460942,0.47771836007130125,0.6828399199309839
0.08650742414460942,0.483065953654189,0.6810838937690705
0.08844415752098128,0.483065953654189,0.6774273826577282
0.08844415752098128,0.48484848484848486,0.6770440919876027
0.09102646868947709,0.48484848484848486,0.6751146006203231
0.09102646868947709,0.48663101604278075,0.6748351844903614
0.09167204648160103,0.48663101604278075,0.6728206218383378
0.09167204648160103,0.48841354723707664,0.6724453593336199
0.09425435765009683,0.48841354723707664,0.6705111144332399
0.09425435765009683,0.49376114081996436,0.6686370529845257
0.09489993544222079,0.49376114081996436,0.6674533146988009
0.09489993544222079,0.49554367201426025,0.6667220007924385
0.09812782440284054,0.49554367201426025,0.6614834648426997
0.09812782440284054,0.49732620320855614,0.660589506028623
0.0987734021949645,0.49732620320855614,0.6605803021128306
0.0987734021949645,0.5008912655971479,0.6604139070642996
0.09941897998708844,0.5008912655971479,0.66039035303861
0.09941897998708844,0.5044563279857398,0.6595449178295306
0.10264686894770819,0.5044563279857398,0.6592693315533855
0.10264686894770819,0.5080213903743316,0.6576012981491699
0.105229180116204,0.5080213903743316,0.656073401637279
0.105229180116204,0.5098039215686274,0.6551634944596803
0.10587475790832795,0.5098039215686274,0.6549644771947772
0.10587475790832795,0.5133689839572193,0.6543782116210771
0.10716591349257586,0.5133689839572193,0.6523495175766688
0.10716591349257586,0.5151515151515151,0.6511974780143227
0.1091026468689477,0.5151515151515151,0.647803290833641
0.1091026468689477,0.5204991087344029,0.646567131723613
0.1103938024531956,0.5204991087344029,0.6437715741436781
0.1103938024531956,0.5222816399286988,0.6435783773462744
0.11426726920593931,0.5222816399286988,0.6403077442447028
0.11426726920593931,0.5276292335115864,0.6380954158830817
0.11491284699806327,0.5276292335115864,0.6380019676144356
0.11491284699806327,0.5329768270944741,0.6364009768124155
0.11555842479018721,0.5329768270944741,0.6352576541448928
0.11555842479018721,0.5365418894830659,0.6336035790878197
0.11684958037443512,0.5365418894830659,0.6328996314600676
0.11684958037443512,0.5383244206773619,0.6323263815859025
0.11814073595868302,0.5383244206773619,0.6303046028470043
0.11814073595868302,0.5418894830659536,0.6284889672120245
0.12330535829567463,0.5418894830659536,0.6218482979502308
0.12330535829567463,0.5436720142602496,0.6212225241755438
0.12588766946417043,0.5436720142602496,0.6204035233700784
0.12588766946417043,0.5490196078431373,0.6198918228997775
0.12717882504841835,0.5490196078431373,0.6191565259565713
0.12717882504841835,0.5508021390374331,0.6187078400780381
0.12976113621691412,0.5508021390374331,0.6154535196815099
0.12976113621691412,0.5525846702317291,0.6148699523994182
0.13040671400903808,0.5525846702317291,0.6134001342748926
0.13040671400903808,0.5543672014260249,0.613330369195923
0.13105229180116204,0.5543672014260249,0.612991412702237
0.13105229180116204,0.5561497326203209,0.6123865324570519
0.1329890251775339,0.5561497326203209,0.6073477713113618
0.1329890251775339,0.5614973262032086,0.6048441237149104
0.13492575855390573,0.5614973262032086,0.6040032185273393
0.13492575855390573,0.5632798573975044,0.6037104959363508
0.1355713363460297,0.5632798573975044,0.6017364802029677
0.1355713363460297,0.5650623885918004,0.6013720774992279
0.13879922530664945,0.5650623885918004,0.5989966964156201
0.13879922530664945,0.5668449197860963,0.5986697616254623
0.1394448030987734,0.5668449197860963,0.5984854467978529
0.1394448030987734,0.5686274509803921,0.5976963721221327
0.14009038089089734,0.5686274509803921,0.5974906768977803
0.14009038089089734,0.5704099821746881,0.5948239615760244
0.1407359586830213,0.5704099821746881,0.5945828451086487
0.1407359586830213,0.5721925133689839,0.5943845862561723
0.14396384764364106,0.5721925133689839,0.5923553397015994
0.14396384764364106,0.5739750445632799,0.5923181421173281
0.14525500322788895,0.5739750445632799,0.5910158357464648
0.14525500322788895,0.5757575757575758,0.5904000095531001
0.1484828921885087,0.5757575757575758,0.5892481024002799
0.1484828921885087,0.5775401069518716,0.5892017894222745
0.14912846998063267,0.5775401069518716,0.5883061393497474
0.14912846998063267,0.5828877005347594,0.5827760323605032
0.14977404777275663,0.5828877005347594,0.5821016163269067
0.14977404777275663,0.5846702317290553,0.581847528428246
0.15041962556488056,0.5846702317290553,0.5812428691545296
0.15041962556488056,0.5882352941176471,0.5808097896245823
0.15235635894125243,0.5882352941176471,0.5787635965747763
0.15235635894125243,0.5953654188948306,0.5751629131802871
0.15300193673337636,0.5953654188948306,0.5749038519859514
0.15300193673337636,0.5989304812834224,0.5739524118703594
0.15364751452550032,0.5989304812834224,0.5735056924230444
0.15364751452550032,0.6007130124777184,0.5732404242366983
0.15429309231762428,0.6007130124777184,0.5721783751171828
0.15429309231762428,0.6024955436720143,0.5719586147717619
0.1549386701097482,0.6024955436720143,0.5716960587638962
0.1549386701097482,0.6042780748663101,0.5715452671996698
0.15622982569399613,0.6042780748663101,0.5700258297202847
0.15622982569399613,0.6060606060606061,0.5697809007072934
0.15816655907036797,0.6060606060606061,0.5668305255694347
0.15816655907036797,0.6078431372549019,0.5656377318052593
0.16010329244673982,0.6078431372549019,0.5633530467081368
0.16010329244673982,0.6114081996434938,0.5619568058046013
0.1620400258231117,0.6114081996434938,0.560250686961752
0.1620400258231117,0.6167557932263814,0.559792333105948
0.16397675919948354,0.6167557932263814,0.5583857982208048
0.16397675919948354,0.6203208556149733,0.5556844276844285
0.1646223369916075,0.6203208556149733,0.5544243219929629
0.1646223369916075,0.6221033868092691,0.5541140498314935
0.1659134925758554,0.6221033868092691,0.5508556328792292
0.1659134925758554,0.6274509803921569,0.5496125491547745
0.1697869593285991,0.6274509803921569,0.548440323953964
0.1697869593285991,0.6327985739750446,0.547132443212034
0.171078114912847,0.6327985739750446,0.5443178298809745
0.171078114912847,0.6363636363636364,0.5411098974496938
0.17301484828921884,0.6363636363636364,0.5402333007150277
0.17301484828921884,0.6399286987522281,0.538401808468058
0.17430600387346676,0.6399286987522281,0.5366446618933864
0.17430600387346676,0.64349376114082,0.5351523918253646
0.1762427372498386,0.64349376114082,0.5335585393999472
0.1762427372498386,0.6452762923351159,0.5335464798873816
0.17753389283408652,0.6452762923351159,0.532650685059601
0.17753389283408652,0.6470588235294118,0.5318568978038246
0.18398967075532602,0.6470588235294118,0.5257449395391218
0.18398967075532602,0.6577540106951871,0.5186401452339673
0.1852808263395739,0.6577540106951871,0.5176836969412725
0.1852808263395739,0.6595365418894831,0.5171651457891822
0.18721755971594578,0.6595365418894831,0.5160095400642696
0.18721755971594578,0.661319073083779,0.5155899293568256
0.1878631375080697,0.661319073083779,0.514910142917368
0.1878631375080697,0.6648841354723708,0.5132250866773505
0.19109102646868947,0.6648841354723708,0.5100194848916391
0.19109102646868947,0.6737967914438503,0.5075786213472118
0.19367333763718528,0.6737967914438503,0.5062882529057766
0.19367333763718528,0.679144385026738,0.504643417816324
0.197546804389929,0.679144385026738,0.5029834540323218
0.197546804389929,0.6809269162210339,0.5028408241377671
0.19948353776630084,0.6809269162210339,0.501109259110807
0.19948353776630084,0.6827094474153298,0.5001412978141643
0.2014202711426727,0.6827094474153298,0.49774699080418416
0.2014202711426727,0.6862745098039216,0.49729784385604037
0.20206584893479665,0.6862745098039216,0.4971223839790428
0.20206584893479665,0.6880570409982175,0.49644822082527196
0.20852162685603615,0.6880570409982175,0.4924044182167719
0.20852162685603615,0.6898395721925134,0.49236912659466187
0.2091672046481601,0.6898395721925134,0.4920486057103576
0.2091672046481601,0.6934046345811051,0.4908521933783583
0.210458360232408,0.6934046345811051,0.49005786233788357
0.210458360232408,0.6951871657754011,0.4890657146222715
0.21368624919302776,0.6951871657754011,0.48522055728380004
0.21368624919302776,0.7005347593582888,0.4834506805334782
0.21691413815364752,0.7005347593582888,0.47780556291733445
0.21691413815364752,0.7023172905525846,0.4755280154557188
0.21755971594577148,0.7023172905525846,0.47539622136665466
0.21755971594577148,0.7058823529411765,0.47392215308317
0.2182052937378954,0.7058823529411765,0.47386673665833356
0.2182052937378954,0.7076648841354723,0.47347272094898896
0.2207876049063912,0.7076648841354723,0.47009960742975054
0.2207876049063912,0.7094474153297683,0.4695643405349858
0.22143318269851517,0.7094474153297683,0.46945134138742656
0.22143318269851517,0.7112299465240641,0.469084096367163
0.22336991607488701,0.7112299465240641,0.46550828104140224
0.22336991607488701,0.7130124777183601,0.4651468049875134
0.22659780503550678,0.7130124777183601,0.4609534797832176
0.22659780503550678,0.7201426024955436,0.45730074442873836
0.22724338282763074,0.7201426024955436,0.4569075602828987
0.22724338282763074,0.7219251336898396,0.45642496593783044
0.23111684958037443,0.7219251336898396,0.453285255737261
0.23111684958037443,0.7254901960784313,0.4527059577992323
0.2317624273724984,0.7254901960784313,0.45244279455114567
0.2317624273724984,0.7308377896613191,0.4510979829301625
0.2343447385409942,0.7308377896613191,0.4490840277365964
0.2343447385409942,0.7361853832442068,0.4475664571278187
0.23563589412524208,0.7361853832442068,0.44663071290024947
0.23563589412524208,0.7397504456327986,0.444504274731265
0.23692704970949,0.7397504456327986,0.4437156541947039
0.23692704970949,0.7415329768270945,0.4427310843081081
0.23821820529373788,0.7415329768270945,0.4398685377771097
0.23821820529373788,0.7433155080213903,0.43959118363111976
0.23886378308586184,0.7433155080213903,0.4395462748538001
0.23886378308586184,0.7450980392156863,0.43947049243429287
0.2433828276307295,0.7450980392156863,0.43741430953103894
0.2433828276307295,0.7468805704099821,0.4371006880328143
0.24790187217559717,0.7468805704099821,0.4338370184167404
0.24790187217559717,0.7486631016042781,0.43317489736191955
0.24919302775984506,0.7486631016042781,0.4307815702011092
0.24919302775984506,0.750445632798574,0.4301380733044006
0.2543576500968367,0.750445632798574,0.42549451481155537
0.2543576500968367,0.7522281639928698,0.4247656689447541
0.25629438347320854,0.7522281639928698,0.42426063772333467
0.25629438347320854,0.7540106951871658,0.4242249530204475
0.2575855390574564,0.7540106951871658,0.4223188421895312
0.2575855390574564,0.7575757575757576,0.42111978080803836
0.25952227243382825,0.7575757575757576,0.4179113158934199
0.25952227243382825,0.7593582887700535,0.41756542016650877
0.26145900581020015,0.7593582887700535,0.41710321250651655
0.26145900581020015,0.7611408199643493,0.41678968298069824
0.263395739186572,0.7611408199643493,0.4146771289738664
0.263395739186572,0.7629233511586453,0.41420439277122045
0.26662362814719176,0.7629233511586453,0.41028729121058266
0.26662362814719176,0.7664884135472371,0.40991751975167634
0.2672692059393157,0.7664884135472371,0.40870584639001206
0.2672692059393157,0.768270944741533,0.4083257143634522
0.2679147837314396,0.768270944741533,0.4071482110188978
0.2679147837314396,0.7718360071301248,0.4066675017879035
0.27049709489993545,0.7718360071301248,0.4042209113911677
0.27049709489993545,0.7754010695187166,0.4037053803395973
0.2711426726920594,0.7754010695187166,0.4031263134965921
0.2711426726920594,0.7771836007130125,0.4024875836300684
0.2724338282763073,0.7771836007130125,0.4018994364286834
0.2724338282763073,0.7789661319073083,0.4009386400003443
0.27566171723692706,0.7789661319073083,0.3979728693876692
0.27566171723692706,0.7825311942959001,0.39761224142344515
0.276307295029051,0.7825311942959001,0.3972623139086326
0.276307295029051,0.786096256684492,0.3962737724217026
0.27953518398967075,0.786096256684492,0.3954949629867662
0.27953518398967075,0.7896613190730838,0.39473283038914514
0.28082633957391867,0.7896613190730838,0.3942000995004329
0.28082633957391867,0.7914438502673797,0.3941607979774124
0.28405422853453843,0.7914438502673797,0.3887665587985663
0.28405422853453843,0.7932263814616756,0.38848695391684623
0.2918011620400258,0.7932263814616756,0.38321053435252966
0.2918011620400258,0.7985739750445633,0.38190662215748544
0.2963202065848935,0.7985739750445633,0.3772455211220129
0.2963202065848935,0.8021390374331551,0.37581931684866543
0.2969657843770174,0.8021390374331551,0.3757975851241647
0.2969657843770174,0.803921568627451,0.37470280288545016
0.3008392511297611,0.803921568627451,0.3698385340408107
0.3008392511297611,0.8074866310160428,0.36927949500748913
0.30342156229825695,0.8074866310160428,0.367872270746339
0.30342156229825695,0.8128342245989305,0.3665578768146793
0.30471271788250487,0.8128342245989305,0.36556430806590684
0.30471271788250487,0.8163992869875223,0.3643305443278852
0.3053582956746288,0.8163992869875223,0.36402224656420185
0.3053582956746288,0.8181818181818182,0.3638246505291283
0.30858618463524856,0.8181818181818182,0.3621654029112793
0.30858618463524856,0.8199643493761141,0.36171491067076905
0.31245965138799225,0.8199643493761141,0.35782018619756045
0.31245965138799225,0.82174688057041,0.3577764590573663
0.3143963847643641,0.82174688057041,0.35473883235193693
0.3143963847643641,0.8235294117647058,0.35467812799939874
0.31633311814073595,0.8235294117647058,0.35193877441695126
0.31633311814073595,0.8253119429590018,0.3519369067947446
0.3189154293092318,0.8253119429590018,0.3499903709931788
0.3189154293092318,0.8270944741532977,0.3492829082123502
0.32537120723047125,0.8270944741532977,0.3432369425537882
0.32537120723047125,0.8288770053475936,0.3401858893846341
0.3279535183989671,0.8288770053475936,0.33667718094840304
0.3279535183989671,0.8306595365418895,0.3359077250912864
0.3337637185280826,0.8306595365418895,0.3306395259407206
0.3337637185280826,0.8342245989304813,0.33037687477115435
0.3369916074887024,0.8342245989304813,0.32723035792903166
0.3369916074887024,0.8360071301247772,0.32664387518764165
0.34151065203357006,0.8360071301247772,0.3212415036899563
0.34151065203357006,0.8377896613190731,0.32018361921092187
0.3473208521626856,0.8377896613190731,0.3160720073130053
0.3473208521626856,0.839572192513369,0.3158539715348403
0.35054874112330536,0.839572192513369,0.31196152648335596
0.35054874112330536,0.8413547237076648,0.31047661128825726
0.3537766300839251,0.8413547237076648,0.308538393162944
0.3537766300839251,0.8431372549019608,0.3084277056891325
0.35442220787604906,0.8431372549019608,0.3083577958262616
0.35442220787604906,0.8449197860962567,0.30762318617469897
0.35571336346029697,0.8449197860962567,0.3059482123420926
0.35571336346029697,0.8467023172905526,0.3051623909829717
0.3563589412524209,0.8467023172905526,0.30314546330647174
0.3563589412524209,0.8484848484848485,0.3030940840720193
0.3576500968366688,0.8484848484848485,0.30221847853208933
0.3576500968366688,0.8502673796791443,0.3014313640235248
0.35894125242091673,0.8502673796791443,0.3009579084811635
0.35894125242091673,0.8520499108734403,0.29932820037315616
0.36346029696578436,0.8520499108734403,0.29718372149244765
0.36346029696578436,0.8538324420677362,0.2953436396317281
0.3647514525500323,0.8538324420677362,0.29506386446187377
0.3647514525500323,0.8556149732620321,0.2945867316348855
0.3653970303421562,0.8556149732620321,0.2940321926912953
0.3653970303421562,0.857397504456328,0.29322943877922275
0.3666881859264041,0.857397504456328,0.2924624089041883
0.3666881859264041,0.8609625668449198,0.29122441610629035
0.3699160748870239,0.8609625668449198,0.28760668195555805
0.3699160748870239,0.8627450980392157,0.2875172084917544
0.3776630083925113,0.8627450980392157,0.2851506477259149
0.3776630083925113,0.8663101604278075,0.2838663917092102
0.37959974176888317,0.8663101604278075,0.2837207123669751
0.37959974176888317,0.8680926916221033,0.28282181688222524
0.381536475145255,0.8680926916221033,0.28079833188271186
0.381536475145255,0.8716577540106952,0.27955353552016665
0.3854099418979987,0.8716577540106952,0.27764310172788653
0.3854099418979987,0.8734402852049911,0.277626416747896
0.39186571981923823,0.8734402852049911,0.2708813027469049
0.39186571981923823,0.875222816399287,0.2708190768504599
0.40090380890897354,0.875222816399287,0.2637068108527616
0.40090380890897354,0.8787878787878788,0.26360791417173585
0.4041316978695933,0.8787878787878788,0.26048103832154934
0.4041316978695933,0.8805704099821747,0.26037687303582446
0.4131697869593286,0.8805704099821747,0.2540029034705263
0.4131697869593286,0.8823529411764706,0.2534365017817452
0.41639767591994836,0.8823529411764706,0.25112571174142445
0.41639767591994836,0.8877005347593583,0.24967605686660865
0.420916720464816,0.8877005347593583,0.24595932912213364
0.420916720464816,0.8894830659536542,0.2456645299519575
0.4286636539703034,0.8894830659536542,0.24151021629374067
0.4286636539703034,0.8912655971479501,0.24124352264261908
0.4331826985151711,0.8912655971479501,0.23887089502150474
0.4331826985151711,0.893048128342246,0.23828513567203097
0.4370561652679148,0.893048128342246,0.2361918953616927
0.4370561652679148,0.8966131907308378,0.23352639842416056
0.44351194318915427,0.8966131907308378,0.22947429986052129
0.44351194318915427,0.8983957219251337,0.22868093654868807
0.44673983214977403,0.8983957219251337,0.22662987443870367
0.44673983214977403,0.9001782531194296,0.2265854653186628
0.4499677211103938,0.9001782531194296,0.22468006216244465
0.4499677211103938,0.9019607843137255,0.2242310546303437
0.4525500322788896,0.9019607843137255,0.2222758314233362
0.4525500322788896,0.9037433155080213,0.2217845115654154
0.46675274370561654,0.9037433155080213,0.20834986016127469
0.46675274370561654,0.9055258467023173,0.2082603771655595
0.4751452550032279,0.9055258467023173,0.20181177591801386
0.4751452550032279,0.9073083778966132,0.2014883390827099
0.4777275661717237,0.9073083778966132,0.1986911870993084
0.4777275661717237,0.9090909090909091,0.19835614492664944
0.4790187217559716,0.9090909090909091,0.19812624078514882
0.4790187217559716,0.910873440285205,0.19790784114676618
0.48095545513234345,0.910873440285205,0.1968238756665179
0.48095545513234345,0.9126559714795008,0.19556368893113849
0.48612007746933505,0.9126559714795008,0.19221512769936003
0.48612007746933505,0.9144385026737968,0.19192687748097526
0.486765655261459,0.9144385026737968,0.19187751569973685
0.486765655261459,0.9180035650623886,0.1902526811522299
0.49128469980632666,0.9180035650623886,0.1858693705794001
0.49128469980632666,0.9197860962566845,0.18520153973113723
0.4925758553905746,0.9197860962566845,0.18220479336837553
0.4925758553905746,0.9215686274509803,0.1814488530820959
0.4977404777275662,0.9215686274509803,0.17984296113511503
0.4977404777275662,0.9233511586452763,0.17939977519867753
0.511943189154293,0.9233511586452763,0.1730766519134506
0.511943189154293,0.9251336898395722,0.17305713031676218
0.5209812782440284,0.9251336898395722,0.16804475532665059
0.5209812782440284,0.9269162210338681,0.16751221781895834
0.5216268560361523,0.9269162210338681,0.16750401105250534
0.5216268560361523,0.928698752228164,0.16538874701457473
0.5280826339573919,0.928698752228164,0.16182892301609597
0.5280826339573919,0.93048128342246,0.16166686362060265
0.5332472562943835,0.93048128342246,0.15819924257930684
0.5332472562943835,0.9340463458110517,0.15800216365743974
0.5345384118786314,0.9340463458110517,0.1571273729584098
0.5345384118786314,0.9358288770053476,0.15705199277484977
0.5358295674628792,0.9358288770053476,0.15690087275633297
0.5358295674628792,0.9376114081996435,0.15683775180415155
0.5397030342156229,0.9376114081996435,0.15343146904642868
0.5397030342156229,0.9393939393939394,0.15257937886096942
0.5584247901872176,0.9393939393939394,0.13571833658411264
0.5584247901872176,0.9429590017825312,0.13534985933496707
0.5590703679793415,0.9429590017825312,0.13516014937758775
0.5590703679793415,0.9447415329768271,0.13456730528124838
0.5603615235635894,0.9447415329768271,0.134280156758832
0.5603615235635894,0.946524064171123,0.13380111110542242
